ID_PRO;ID_CLAS;ID_UN_MED;DESCRICAO;OBSERVACAO;ESTOQUE_MIN;PERECIVEL;QTD_EMBALAGEM
8474;278;1;BOTAS PRETA PVC;;1;-1;1
8475;278;1;LUVAS PVC;;1;-1;1
8476;278;1;BOTA REC. FIRE;;1;-1;1
8477;278;1;LUVA MALHA;;1;-1;1
8478;278;1;MASCARA DES VALV;;1;-1;1
8479;273;1;CARRINHO DE MAO;;1;-1;1
8480;273;1;CADEADO LT;;1;-1;1
8481;273;1;SUPER CAL 10 KG;;1;-1;1
8482;273;1;BROXA RET;;1;-1;1
8483;278;1;TELA VIVEIRO PLAST;;1;-1;1
8484;273;1;AREIA FINA;;1;-1;1
8485;273;1;AREIA GROSSA;;1;-1;1
8486;273;1;TELHAS ETERNIT;;1;-1;1
8487;273;1;TIJOLINHO;;1;-1;1
8488;273;1;BLOCAO;;1;-1;1
8489;154;1;BATERIA 24PMD T60;;1;-1;1
8490;154;1;PALHETA LIMPADOR;;1;-1;1
8491;154;1;PORTA ESCOVA;;1;-1;1
8492;154;1;LAMPADA 12VGE;;1;-1;1
8493;154;1;PORTA ESCOVA PARTIDA 104/4;;1;-1;1
8494;308;1;MACACHEIRA;;1;0;1
8495;308;1;ROCAMBOLE RECHEADO;;1;0;1
8496;154;1;ABRACADEIRA PLASTICA 20 CM;;1;-1;1
8497;270;1;PNEU 195/75R16;;1;-1;1
8498;270;1;PNEU 7.00/16 CT52 10 PR;;1;-1;1
8499;187;1;FILRO HIDRAULCO TL 70,80,90;;1;-1;1
8500;187;1;ANTIFERRUGEM;;1;-1;1
8501;187;1;GRAXA ROLAMENTO 1K;;1;-1;1
8502;187;1;OLEO SHELL;;1;-1;1
8503;187;1;FILTROCOM VALVULA;;1;-1;1
8504;187;1;CORREIA;;1;-1;1
8505;187;1;TRAVA ROSCA;;1;-1;1
8506;187;1;LAMINA DE 15 F;;1;-1;1
8507;187;1;DISCO DE FREIO;;1;-1;1
8508;155;1;ESCAPAMENTO PARA MOTO;;1;-1;1
8509;155;1;VARAO DE FREIO;;1;-1;1
8510;155;1;LONA DE FREIO;;1;-1;1
8511;155;1;PORCA PARA PARAFUSO;;1;-1;1
8512;155;1;OLEO LUBRIFICANTE;;1;-1;1
8513;155;1;MOLA DE PEDICULA;;1;-1;1
8514;155;1;LAMAPARA PARA FAROL;;1;-1;1
8515;155;1;OLEO LUBRIFICANTE;;1;-1;1
8516;155;1;PEDAL DE PARTIDA;;1;-1;1
8517;155;1;CHAVE DE IGNIÇÃOPARA MOTO;;1;-1;1
8518;155;1;VELA DE IGNIÇÃO MOTO;;1;-1;1
8519;155;1;PNEU PARA MOTO;;1;-1;1
8520;155;1;JUNTA;;1;-1;1
8521;155;1;PISCA PARA MOTO;;1;-1;1
8522;155;1;ESPELHO RETROVISOR;;1;-1;1
8523;155;1;CAPA DE BANCO;;1;-1;1
8524;155;1;MAÇANETA;;1;-1;1
8525;155;1;MANICOTO;;1;-1;1
8526;155;1;INTERRUPTOR DE EMBREAGEM;;1;-1;1
8527;155;1;TERMINAL DE BUZINA;;1;-1;1
8528;155;1;CAIXA DE DIREÇÃO;;1;-1;1
8529;155;1;MANOPLA PARA MOTO;;1;-1;1
8530;155;1;CABO DE ACELARADOR;;1;-1;1
8531;155;1;CABO DO TACOMETRO;;1;-1;1
8532;155;1;PARIM DE FREIO;;1;-1;1
8533;155;1;KIT TRANSMISSAO DE MOTO;;1;-1;1
8534;155;1;BORRACHA DA PEDICULA;;1;-1;1
8535;155;1;EIXO TRASEIRO COMPLETO;;1;-1;1
8536;156;27;OLEO DIESEL BS 10;;1;-1;1
8537;173;16;TUBO ZINCADO PAT 2 1/2;;1;-1;1
8538;301;1;GIRANDOLA MINI SHOW 468;;1;-1;1
8539;154;1;CEBOLAO DE RADIADOR;;1;-1;1
8540;273;1;SUVINIL MAXX;;1;-1;1
8541;273;1;KIT BASICO PINTURA;;1;-1;1
8542;308;1;GOIABA INAURA;;1;-1;1
8543;291;1;FAIXA;;1;-1;1
8544;291;1;BANNER;;1;-1;1
8545;291;1;ADESIVO;;1;-1;1
8546;291;1;ADESIVO COM IMPRESSAO;;1;-1;1
8547;174;1;ENXADA ESTREITA;;1;-1;1
8548;174;16;MARRETA 1KG;;1;-1;1
8549;174;16;CABO PARA ENXADA;;1;-1;1
8550;171;1;MASCARA SEM VALVULA;;1;-1;1
8551;171;14;MASCARA COM VALVULA;;1;-1;1
8552;171;14;MASCARA DES. SEM VALVULA;;1;-1;1
8553;171;14;MASCARA DES.  VALV. PO;;1;-1;1
8554;171;14;BOTA REC. PVC;;1;-1;1
8555;171;14;LUVA PVC  ASP;;1;-1;1
8556;171;14;LUVA LATEX FOR AMAR;;1;-1;1
8557;171;14;LUVA LATEX  NIT.;;1;-1;1
8558;174;1;FOICE PASTORIAL;;1;-1;1
8559;278;1;BALDE PARA CONSTRUÇÃO 12 L;;1;-1;1
8560;273;1;BROXA PARA PINTURA;;1;-1;1
8561;273;1;SUPERCAL 10 KG;;1;-1;1
8562;273;1;VASSOURA DE ARAME;;1;-1;1
8563;280;1;LAMPADA 25 W 127 V;;1;-1;1
8564;154;1;VIDRO LATERAL;;1;-1;1
8565;154;1;VIDRO PORTA ONIBUS;;1;-1;1
8566;154;1;ESTOPA;;1;-1;1
8567;154;1;ELEMENTO DE FILTRO;;1;-1;1
8568;154;1;FILTRO DECANTADOR;;1;-1;1
8569;154;1;ELEMENTO DE FILTRO DE AR;;1;-1;1
8570;154;1;MANCAL DE BORRACHA;;1;-1;1
8571;154;1;ELEM. DE FILTRO LUBRIF;;1;-1;1
8572;154;1;LUBRIFICANTE;;1;-1;1
8573;154;1;CONTRAPINO;;1;-1;1
8574;154;1;FILTRO VI;;1;-1;1
8575;154;1;DENTE LATERAL LE;;1;-1;1
8576;154;1;RETENTOR DO PINO;;1;-1;1
8577;154;1;FILTRO DE DE AR SECUNDARIO;;1;-1;1
8578;154;1;DENTE DA CAÇAMBA;;1;-1;1
8579;154;1;BUCHA DE AÇO;;1;-1;1
8580;154;1;FILTRO SEDIMENTADOR;;1;-1;1
8581;154;1;FILTRO LUBRIFICANTE VI;;1;-1;1
8582;154;1;FILTRO AR PRIMARIO;;1;-1;1
8583;154;1;PARAFUSO DA LAMINA;;1;-1;1
8584;154;1;PORCA DA LAMINA;;1;-1;1
8585;154;1;DENTE LATERAL LD;;1;-1;1
8586;296;1;CIMENTO POTY 50 KG;;1;-1;1
8587;296;1;ARENOSO;;1;-1;1
8588;296;17;AREIA LAVADA;;1;-1;1
8589;244;1;ROUDUP BALDE 20 LT;;1;-1;1
8590;253;3;VASSOURA PIAÇAVA DZ;;1;-1;1
8591;286;1;VASSOURA BETT. MAX;;1;-1;1
8592;286;3;VASSOURA CONDOR;;1;-1;1
8593;286;3;PANO SEK;;1;-1;1
8594;286;3;PAST.  SANITARIA;;1;-1;1
8595;286;3;BOM AR AER FLORES;;1;-1;1
8596;286;3;VIDREX VEJA;;1;-1;1
8597;286;3;DET. LIQUIDO;;1;-1;1
8598;286;1;AGUA SANITARIA;;1;-1;1
8599;286;3;DESINFETANTE 500 ML;;1;-1;1
8600;286;1;SACO PARA LIXO 30 L;;1;-1;1
8601;286;3;SACO PARA LIXO 50 LT;;1;-1;1
8602;286;3;ESP. BETTANIN;;1;-1;1
8603;286;3;ESP. DE AÇO;;1;-1;1
8604;286;3;LUVA SCOTCH;;1;-1;1
8605;286;3;SABAO BARRA 5X200 GR;;1;-1;1
8606;286;3;DET. PO 500 GR;;1;-1;1
8607;286;3;PAPEL HIGIENICO C/4;;1;-1;1
8608;286;3;DESINFETANTE PINHO  SOL 1 L;;1;-1;1
8609;286;3;COPO DESCARTAVEL 180 ML;;1;-1;1
8610;286;3;COPO DESCARTAVEL 200 ML;;1;-1;1
8611;286;3;DET  EM PO ALA 500 GR;;1;-1;1
8612;286;1;PAPEL HIGIENICO DELTA C/ 4;;1;-1;1
8613;308;22;AÇUCAR CRISTAL;;1;-1;1
8614;308;1;CAFE 250 GR;;1;-1;1
8615;308;1;BISCOITO C. CRACKER 400 GR;;1;-1;1
8616;308;1;BISCOITO MARIA;;1;-1;1
8617;308;1;BISCOITO VITAMASSA;;1;-1;1
8618;308;1;LEITE EM PO LA SERENISSIMA;;1;-1;1
8619;308;1;MARGARINA  250 GR;;1;-1;1
8620;308;1;COPO CISPER;;1;-1;1
8621;308;1;REFRESCO MARATA 45 GR;;1;-1;1
8622;305;1;BUCHA VI;;1;-1;1
8623;305;1;FILTRO LUBRIFICANTE;;1;-1;1
8624;305;1;PORCA DA LAMINA;;1;-1;1
8625;308;10;COXA E SOBRECOXA CONG;;1;-1;1
8626;308;1;LEITE EM PO PCT 200 G;;1;-1;1
8627;308;1;MASSA PARA SOPA  PCT 500 G;;1;-1;1
8628;308;1;PAO HOT DOG UND;;1;-1;1
8629;308;1;FEIJAO KG;;1;-1;1
8630;308;1;CHARQUE DIANTEIRO;;1;-1;1
8631;308;1;SALSICHA KG;;1;-1;1
8632;308;1;ACHOCOLATADO PCT;;1;-1;1
8633;308;1;MACARRAO ESPAGUETE;;1;-1;1
8634;308;1;AÇUCAR KG;;1;-1;1
8635;308;1;OLEO DE SOJA 900 ML;;1;-1;1
8636;308;1;LEITE DE COCO  250 ML;;1;-1;1
8637;308;1;BISCOITO CREAM CRACKER 400 G;;1;-1;1
8638;308;1;EXTRATO TOMATE;;1;-1;1
8639;308;1;SAL  KG;;1;-1;1
8640;308;1;COLORAU 100 GR;;1;-1;1
8641;308;1;COMINHO 100 GR;;1;-1;1
8642;254;10;TOMATE KG;;1;-1;1
8643;254;1;BATATA INGLESA;;1;-1;1
8644;254;1;CEBOLA  BRANCA KG;;1;-1;1
8645;254;1;CEBOLA ROXA KG;;1;-1;1
8646;254;1;PIMENTAO KG;;1;-1;1
8647;254;1;CHUCHU KG;;1;-1;1
8648;254;1;CENOURA KG;;1;-1;1
8649;254;1;ALHO KG;;1;-1;1
8650;174;1;GUINCHO ELETRICO 500/1000KG;220V;1;-1;1
8651;270;1;PNEU 215/75 R17;;1;-1;1
8652;270;1;PNEU 9.00/20 14PR TT;;1;-1;1
8653;270;1;CAMARA DE AR 9.00/20;;1;-1;1
8654;270;1;PROTETOR ARO 20;;1;-1;1
8655;305;17;BUCHA TENSOR 011.0438;;1;-1;1
8656;305;1;PASTILHA FREIO FLX;;1;-1;1
8657;305;1;PIVO INF N6009;;1;-1;1
8658;305;1;RADIADOR PARA UNO;;1;-1;1
8659;271;1;PASTA AZ LARGA FR;;1;-1;1
8660;271;1;FORMULARIO CONT. 2 VIAS;;1;-1;1
8661;271;1;FORMULARIO CONT.80 COL 1 VIA;;1;-1;1
8662;271;1;FORMULARIO LAB 2 FUND VERDES SEM BLOQUEI;;1;-1;1
8663;271;1;PASTA C/ ELST PLASTICAS;;1;-1;1
8664;271;1;PAPEL A4 210X297 C/ 500 FLS;;1;-1;1
8665;153;16;FIO SOLIDO 1,50 MM PRETO;;1;-1;1
8666;153;11;FIO SOLIDO 4.00 MM VERDE;;1;-1;1
8667;174;1;CADEADO 40 MM PADO;;1;-1;1
8668;174;16;CADEADO 40 MM STAM;;1;-1;1
8669;304;1;BUCHA PARA ESTABILIZADOR;;1;-1;1
8670;304;1;COIFA CAMBIO;;1;-1;1
8671;304;1;CORREIA DENTADA;;1;-1;1
8672;304;1;DISCODE FREIO DIANT;;1;-1;1
8673;304;1;FILTRO DE AR;;1;-1;1
8674;304;1;FILTRO DA OLEO;;1;-1;1
8675;304;1;OLEO MOTOR;;1;-1;1
8676;304;1;PASTILHA DIANT;;1;-1;1
8677;304;1;SENSOR DE FREIO PEDAL;;1;-1;1
8678;304;1;TENSOR DENTADA;;1;-1;1
8679;304;1;SAPATA FREIO MAO IV;;1;-1;1
8680;304;1;BATENTE DAIYLE INF SUSP DIANT;;1;-1;1
8681;304;1;BUCHA EST DNT;;1;-1;1
8682;304;1;BUCHA ESTAB DNT;;1;-1;1
8683;304;1;BUCHA EST TRS;;1;-1;1
8684;304;1;FLUIDO DE FREIO DIANT;;1;-1;1
8685;304;1;FLUIDO DE FREIO  TRAS;;1;-1;1
8686;304;1;PINO FLUTUANTE PINCA FREIO;;1;-1;1
8687;304;1;REP PINÇA DNT C/ PISTAO;;1;-1;1
8688;304;1;REP PINÇA TRAS C/ PISTAO;;1;-1;1
8689;304;1;CABO DE FREIO MAO TRAS LD/LE;;1;-1;1
8690;304;1;ALINHADOR PAST FREIO;;1;-1;1
8691;304;1;DISCO DE FREIO TRAS;;1;-1;1
8692;304;1;ANEL DE COMPRESSAO 35X1,50MM;;1;-1;1
8693;304;1;CABEÇOTE DE ASPIRAÇÃO;;1;-1;1
8694;304;1;CABO DE ACELRRADOR;;1;-1;1
8695;304;1;CHAVE COMBINADA;;1;-1;1
8696;304;1;DOSADOR DE COMBUSTIVEL;;1;-1;1
8697;304;1;FILTRO ADICIONAL;;1;-1;1
8698;304;1;GAIOLA DE AGULHAS;;1;-1;1
8699;304;1;JOGO DE JUNTAS DE VEDAÇÃO;;1;-1;1
8700;304;1;JOGO DE PEÇAS CARBURADOR;;1;-1;1
8701;304;1;MANGUEIRA 1000MM;;1;-1;1
8702;304;1;MOLA DE TRAÇAO;;1;-1;1
8703;304;1;PORCADE SEG COM COLAR;;1;-1;1
8704;304;1;PRATO GIRATORIO;;1;-1;1
8705;304;1;RETENTOR 12X32X7;;1;-1;1
8706;304;1;RETENTOR 12X20X5;;1;-1;1
8707;304;1;ROLAMENTO DE ESFERA;;1;-1;1
8708;304;1;TAMPA DE TANQUE;;1;-1;1
8709;304;1;TUBO DE GRAXA;;1;-1;1
8710;304;1;VELADE IGNIÇAO;;1;-1;1
8711;304;1;VIRABREQUIM;;1;-1;1
8712;304;1;LIMPA BICO INJETORES 1L;;1;-1;1
8713;304;1;OTIMIZADOR COMBUSTIVEL DIESEL;;1;-1;1
8714;304;1;ESTOPA;;1;-1;1
8715;304;1;ELEMENTO DE FILTRO;;1;-1;1
8716;159;1;CABO USB;;1;-1;1
8717;159;1;FITA PARA IMRESSORA MATRICIAL;;1;-1;1
8718;66;1;HD 320 GB;;1;-1;1
8719;174;1;MOLA PARA PORTA;;1;-1;1
8720;198;1;CAPACETE;;1;-1;1
8721;217;1;AGAVIA PLANTA;;1;-1;1
8722;217;1;GRAMAS;;1;-1;1
8723;305;1;OLEO LUBRIFICANTE;;1;-1;1
8724;305;1;BATERIA PARA MOTO;;1;-1;1
8725;305;1;ESCOVA DE PATIDA;;1;-1;1
8726;305;1;ESCOVA DE PARRTIDA;;1;-1;1
8727;305;1;CHAVE DE LUZ;;1;-1;1
8728;305;1;LAMPADA DE PISCA;;1;-1;1
8729;305;1;CABO DE EMBREAGEM;;1;-1;1
8730;305;1;PARAFUSO DAPLACA;;1;-1;1
8731;305;1;PORTA CORRENTE;;1;-1;1
8732;305;1;VELADE IGNIÇÃO;;1;-1;1
8733;305;1;CAMARA PARA MOTO;;1;-1;1
8734;305;1;RAIO;;1;-1;1
8735;305;1;CACHIMBO DE  VELA;;1;-1;1
8736;305;1;ESTRIBO;;1;-1;1
8737;305;1;ROLAMENTO TRASEIRO;;1;-1;1
8738;305;1;ARRUELAS;;1;-1;1
8739;253;1;DUREPOXI 100 G;;1;-1;1
8740;174;1;FACAO;;1;-1;1
8741;174;16;MARTELO;;1;-1;1
8742;174;16;ENGATE FLEXIVEL;;1;-1;1
8743;174;16;MASCARA FILTRADORA C/ VALV;;1;-1;1
8744;174;16;MASCARA FILTRADORA S/ VALV;;1;-1;1
8745;174;16;TRENA LONGA;;1;-1;1
8746;174;16;TRENA ROBUSTA;;1;-1;1
8747;174;16;CHAVE DE FENDA;;1;-1;1
8748;174;16;ALICATE DE PRESSAO;;1;-1;1
8749;174;16;GRELHA DE POLIPROPILENO;;1;-1;1
8750;174;16;FITA EMPACOTAR;;1;-1;1
8751;174;16;FITA VEDA ROSCA;;1;-1;1
8752;174;16;ADESIVOPVC;;1;-1;1
8753;174;16;JOELHO;;1;-1;1
8754;292;1;JOELHO 90 SD;;1;-1;1
8755;292;1;MECANISMO DE SAIDA;;1;-1;1
8756;292;1;MECANISMO DE ENTRADA;;1;-1;1
8757;292;1;ENTRADA DE AGUA  300MM;;1;-1;1
8758;304;1;ANELORING PARA BICO MPFI;;1;-1;1
8759;304;1;BARRA DIREÇÃO UNO;;1;-1;1
8760;304;1;BRAC PARA MANGOTE;;1;-1;1
8761;304;1;BUCHA BRAÇO;;1;-1;1
8762;304;1;DESENGRIPANTE WHITE;;1;-1;1
8763;304;1;FILTRODE COMBUSTIVEL;;1;-1;1
8764;304;1;GRAXA MARFAK;;1;-1;1
8765;304;1;PIVO FIAT;;1;-1;1
8766;304;1;RELE DE FAROL;;1;-1;1
8767;304;1;REP CX DIREÇÃO;;1;-1;1
8768;304;1;ROLAMENTO DIANT;;1;-1;1
8769;304;1;CAMARA DE AR 12.5/80X18;;1;-1;1
8770;154;1;BORRACHA PARABRISA;;1;-1;1
8771;208;1;BERMUDA HELANCA ESCOLAR;;1;-1;1
8772;314;1;COLCHONETE 90X60;;1;-1;1
8773;304;1;CAMARA 20 AR;;1;-1;1
8774;304;1;PNEU 9.00/20;;1;-1;1
8775;304;1;PROTETOR ARO 20;;1;-1;1
8776;260;1;AGENDA 2014 2 FITAS;;1;-1;1
8777;260;1;AGENDA 2014 03 PASSAROS;;1;-1;1
8778;296;1;ALIZARES;;1;-1;1
8779;296;1;PORTA P/APART;;1;-1;1
8780;296;17;PORTA ITAUBA;;1;-1;1
8781;174;1;LAMINA RETA 13 FUROS;;1;-1;1
8782;174;16;PORCA DA LAMINA 3/4;;1;-1;1
8783;174;16;PARAFUSO DA LAMINA 3/4;;1;-1;1
8784;187;1;LONA DE FREIO DUROLINE;;1;-1;1
8785;187;1;RETENTOR DE RODA TRAS;;1;-1;1
8786;187;1;RETENTOR RODA DIANT;;1;-1;1
8787;187;1;EMB. CARGO MED;;1;-1;1
8788;187;1;SILICONE;;1;-1;1
8789;187;1;TRAVA ARANHA RODA;;1;-1;1
8790;187;1;REPARO DO COMPRESSOR KNNOR;;1;-1;1
8791;187;1;VALVULA LAMINA COMPRESSOR;;1;-1;1
8792;187;1;TAMPA COMPRESSOR;;1;-1;1
8793;187;1;CORREIA ALT;;1;-1;1
8794;187;1;TENSOR COR;;1;-1;1
8795;187;1;PNEU 275/80;;1;-1;1
8796;301;1;FOGUETE 12X1;;1;-1;1
8797;301;1;FOLGUETE 12X3;;1;-1;1
8798;301;1;GIRANDOLA MINI SHOW 234;;1;-1;1
8799;301;1;GIRANDOLA 234 T;;1;-1;1
8800;301;1;GIRANDOLA 468 T;;1;-1;1
8801;301;1;GIRANDOLA 1800 T;;1;-1;1
8802;150;1;PROJETOR  250W;;1;-1;1
8803;261;1;SACOLA PARA FARDAMENTO;;1;-1;1
8804;154;1;PUXADOR DE VIDRO DE JANELA;;1;-1;1
8805;154;1;CJ VIDRO MOVEL JANELA;;1;-1;1
8806;154;1;BUZINA CARACOL;;1;-1;1
8807;154;1;LAMPADA 24 V;;1;-1;1
8808;154;1;BATERIA ZETTA 150;;1;-1;1
8809;260;1;PASTA EM CARTOLINA PARA PROCESSO;;1;-1;1
8810;154;1;VALVULA 4 VIAS;;1;-1;1
8811;154;1;ELEMENTO DE FILTRO;;1;-1;1
8812;154;1;ELEMENTO DE FILTRO;;1;-1;1
8813;260;1;REQUISIÇÃO DE MATERIAIL;;1;-1;1
8814;260;1;CONVITES PARA EVENTOS COLORIDOS;;1;-1;1
8815;260;1;ENVELOPES PARA CONVITES DE EVENTOS;;1;-1;1
8816;260;1;ENVELOPES PRONTOS 114X229;;1;-1;1
8817;260;1;PASTA PROCESSO TAM 32X46;;1;-1;1
8818;260;1;DIARIO ENSINO FUNDAMENTAL 6° AO 9º;;1;-1;1
8819;260;1;DIARIO ENSINO FUNDAMENTAL 2 º AO 5º;;1;-1;1
8820;260;1;DIARIO EDUC. INFANTIL - CRECHE;;1;-1;1
8821;260;1;DIARIO DO EJS 1ª FASE;;1;-1;1
8822;260;1;DIARIO DO EJA 2ª FASE;;1;-1;1
8823;260;1;GIA DE TRANSFERENCIA 210X300;;1;-1;1
8824;260;1;CERTIFICADO DE CONCLUSAO 210X300 MM;;1;-1;1
8825;260;1;ATA DE RENDIMENTO ESCOLAR 210X300MM;;1;-1;1
8826;260;1;FICHA INDIVIDUAL DO ALUNO ENS. FUNDAMENT;;1;-1;1
8827;260;1;FICHA INDIVIDUAL DO ALUNO EJA;;1;-1;1
8828;260;1;FICHA INDIVIDUAL DO ALUNO CRECHE;;1;-1;1
8829;260;1;PASTA INDIVIDUAL;;1;-1;1
8830;260;1;AUTRIZAÇÃO DE FORNECIMENTO COMB;;1;-1;1
8831;155;1;VELOCIMENTRO;;1;-1;1
8832;268;1;CABO USB 1,8 MTS;;1;-1;1
8833;268;1;FITA IMP. MATRICIAL;;1;-1;1
8834;268;1;FONTE ATX COM CABO;;1;-1;1
8835;268;1;LEITOR DE CODIGO DE BARRAS;;1;-1;1
8836;268;1;MOUSE CLASSIC USB;;1;-1;1
8837;268;1;ROTEADOR WIRELESS 150 M;;1;-1;1
8838;268;1;TECLADO  MULT MIDIA;;1;-1;1
8839;268;1;TECLADO   USB STANDART;;1;-1;1
8840;268;1;TECLADO MOUSE/ WIRELESS;;1;-1;1
8841;154;1;REP PINCA TRAS - VEDACAO;;1;-1;1
8842;154;1;REP PINCA DIANT -;;1;-1;1
8843;305;1;CABO DO RETRO;;1;-1;1
8844;305;1;OLEO ACTOIL - TRATAMENTO;;1;-1;1
8845;305;1;FILTRO DE TRANSMISSAO;;1;-1;1
8846;305;1;FILTRO LUB MOTOR;;1;-1;1
8847;305;1;OLEO DE EIXO DIANTEIRO;;1;-1;1
8848;305;1;OLEO DE EIXO TRAS;;1;-1;1
8849;268;1;PLACA MAE ASUS H81M;;1;-1;1
8850;268;1;PROC. INTEL DC G3220;;1;-1;1
8851;268;1;MEMORIA 4GB KINGSTON (DDR3);;1;-1;1
8852;268;1;HD SATA  500GB;;1;-1;1
8853;268;1;MOUSE USB;;1;-1;1
8854;291;19;TALAO DE FEIRA  8X13 CM;;1;-1;1
8855;291;1;AUTORIZAÇAO DE FORNECIMENTO 15X21 CM;;1;-1;1
8856;291;1;PASTA PROCESSO  32X46CM;;1;-1;1
8857;304;1;ROTOR DE VENTILADOR;;1;-1;1
8858;304;1;ROTOR;;1;-1;1
8859;305;1;VISEIRA CAPACETE;;1;-1;1
8860;305;1;RETENTOR DE VALVULA;;1;-1;1
8861;305;1;RETENTOR DE BENGALA;;1;-1;1
8862;305;1;KIT PISTAO;;1;-1;1
8863;305;1;KIT ANEIS;;1;-1;1
8864;305;1;BATERIA PARA MOTO;;1;-1;1
8865;305;1;CILINDRO;;1;-1;1
8866;273;1;ACABAMENTO DO CAPO;;1;-1;1
8867;187;1;CABO DE NIVELAMENTO;;1;-1;1
8868;187;1;HELICE 18;;1;-1;1
8869;254;1;NECTA DE FRUTA;;1;-1;1
8870;154;1;REGULADOR GA;;1;-1;1
8871;154;1;ROLAMENTO DE POLIA  TENSOR;;1;-1;1
8872;154;1;PARAFUSO RODA;;1;-1;1
8873;154;1;PALHETA DE LIMPADOR;;1;-1;1
8874;154;1;INDUZIDO ARIELO;;1;-1;1
8875;304;1;BICO DUPLO PARA ENCHER PNEU;;1;-1;1
8876;304;1;CABO AÇO GALV;;1;-1;1
8877;304;1;ESPIG FIXO FEMEA;;1;-1;1
8878;304;1;SIRENE SINALIZADORA;;1;-1;1
8879;304;1;ABRACADEIRA DE AÇO;;1;-1;1
8880;304;1;CAMARA  16L;;1;-1;1
8881;304;1;CAMARA 16 L 450;;1;-1;1
8882;304;1;PNEU 195/75;;1;-1;1
8883;133;1;CAMISTA REGATA;;1;-1;1
8884;261;1;BALDE EM CHAPA;;1;-1;1
8885;154;1;LAMPADA 12V H7 55W;;1;-1;1
8886;154;1;LAMPADA 12VGE - PHILIP 195 / 2821  OSR;;1;-1;1
8887;154;1;LAMPADA 12VGE - PHILIPS 1141;;1;-1;1
8888;154;1;BUZINA CARACOL 12V;;1;-1;1
8889;154;1;LAMPADA 12VGE - PHILIPS H4 10090 OSR;;1;-1;1
8890;154;1;LAMPADA 12VGE - PHILIP H1;;1;-1;1
8891;154;1;INTERRUPTOR RÉ 4413 / 7526;;1;-1;1
8892;154;1;FIO INSTALAÇÃO 10  4.00MM;;1;-1;1
8893;154;1;SOQUETE FAROL ETE;;1;-1;1
8894;154;1;BOMBA LIMPADOR;;1;-1;1
8895;154;1;ABRACADEIRA PLASTICA ELE;;1;-1;1
8896;293;1;CONJ TOM 2PT;;1;-1;1
8897;293;1;CX LUZ ELETRODUTO;;1;-1;1
8898;293;1;PLAFON PLASTICO;;1;-1;1
8899;292;1;CX DE PPOLIETILENO;;1;-1;1
8900;292;1;JOELHO 90 SOLD;;1;-1;1
8901;292;1;PLASTUBO TD AGUA ASOL;;1;-1;1
8902;292;1;PLATUBO TB PVC ESG;;1;-1;1
8903;292;1;PLATUBO TB PVC ESG;;1;-1;1
8904;292;1;REGISTRO DE ESFERA  50MM;;1;-1;1
8905;292;1;TORNEIRA BOIA P/ CX;;1;-1;1
8906;273;1;ADUELA DE MADEIRA TIMBORANA;;1;-1;1
8907;273;1;ARGAMASSA PARA PISO;;1;-1;1
8908;273;1;CJ SAVEIRO;;1;-1;1
8909;273;1;FECHADURA IINOX;;1;-1;1
8910;273;1;FECHADURA INOX G;;1;-1;1
8911;273;1;PREGO POL C/CBWG;;1;-1;1
8912;273;1;PREGO POL C/CWAB;;1;-1;1
8913;273;1;TELHA ARTESANAL RUSSAS;;1;-1;1
8914;273;1;REVEST. CERAMICA;;1;-1;1
8915;273;1;TIMBORANA CERRADA;;1;-1;1
8916;293;1;CABO FLEX 750V 1,50;;1;-1;1
8917;293;1;CABO FLEX 750V 2,50;;1;-1;1
8918;293;1;CABO FLEX 750V 4,00 MM;;1;-1;1
8919;293;1;PISO CERAMICO 433X433MM;;1;-1;1
8920;293;1;MASSARANDUBA SERRADA RIPA;;1;-1;1
8921;288;1;PORTA CORRENTE;;1;-1;1
8922;254;10;FRANGO EM PEDACOS PEITO;;1;-1;1
8923;187;1;PLACAS DE V VEICULOS;;1;-1;1
8924;187;1;PAR DE TARJETA VEICULAR;;1;-1;1
8925;155;1;PROTETOR DE CAPA DE BANO;;1;-1;1
8926;187;1;CAIXA DE SATELITE COMPLETA;;1;-1;1
8927;273;1;CJ ECOFLUSH;;1;-1;1
8928;273;1;CJ SAVEIRO;;1;-1;1
8929;308;1;CAFE MOIDO 500 G;;1;-1;1
8930;235;1;TROFEU VENCEDOR;;1;-1;1
8931;235;14;TROFEU;;1;-1;1
8932;235;14;TROFEU VENCEDOR KIT;;1;-1;1
8933;235;14;MEDALHAS G.L  LISA;;1;-1;1
8934;260;1;PAPEL PARA PRESENTE COUCHE;;1;-1;1
8935;260;1;PAPEL MICRONDULADO CORES VAR;;1;-1;1
8936;260;1;PAPEL LINHO CX;;1;-1;1
8937;260;1;PAPEL KRAFT;;1;-1;1
8938;260;1;CADERNO UNIV. 10X1;;1;-1;1
8939;260;1;CADERNETA CAPA DURA;;1;-1;1
8940;260;1;CADERNO 1/4 BROXURA;;1;-1;1
8941;174;1;REBITE ALUMINIO;;1;-1;1
8942;174;16;REBITE ALUM.;;1;-1;1
8943;154;1;BATERIA 150 W;;1;-1;1
8944;155;1;LENTE DE PISCA;;1;-1;1
8945;155;1;LAMP DE PISCA;;1;-1;1
8946;155;1;TAMPA COMBUSTIVEL P MOTO;;1;-1;1
8947;155;1;CHAVE IGNICÇAO MOTO;;1;-1;1
8948;155;1;VELA PARA ROCADEIRA;;1;-1;1
